,0
315,"By nightfall, the 101st cut off Highway 8 which was a vital supply line running between Basra and the Iraqi forces."
316,The 101st had lost 16 soldiers in action during the 100-hour war and captured thousands of enemy prisoners of war.
317,"The French force quickly overcame Iraq's 45th Infantry Division, suffering light casualties and taking a large number of prisoners, and took up blocking positions to prevent an Iraqi counterattack on the coalition's flank."
318,The movement's right flank was protected by the United Kingdom's 1st Armoured Division.
319,"Once the allies had penetrated deep into Iraqi territory, they turned eastward, launching a flank attack against the elite Republican Guard before it could escape."
320,"The Iraqis resisted fiercely from dug-in positions and stationary vehicles, and even mounted armored charges."
321,"Unlike many previous engagements, the destruction of the first Iraqi tanks did not result in a mass surrender."
322,"The Iraqis suffered massive losses and lost dozens of tanks and vehicles, while US casualties were comparatively low, with a single Bradley knocked out."
323,"Coalition forces pressed another 10 km into Iraqi territory, and captured their objective within three hours."
325,"A US soldier was killed by an Iraqi land mine, another five by friendly fire, and 30 wounded during the battle."
326,"Meanwhile, British forces attacked Iraq's Medina Division and a major Republican Guard logistics base."
327,"In nearly two days of some of the war's most intense fighting, the British destroyed 40 enemy tanks and captured a division commander."
328,"Meanwhile, US forces attacked the village of Al Busayyah, meeting fierce resistance."
329,"The US force destroyed military hardware and took prisoners, while suffering no casualties."
333,"Although they were retreating, this convoy was bombed so extensively by coalition air forces that it came to be known as the Highway of Death."
334,Thousands of Iraqi troops were killed.
335,"At the conference, Iraq was authorized to fly armed helicopters on their side of the temporary border, ostensibly for government transit due to the damage done to civilian infrastructure."
336,"Soon after, these helicopters and much of Iraq's military were used to fight an uprising in the south."
337,"The rebellions were encouraged by an airing of ""The Voice of Free Iraq"" on 2 February 1991, which was broadcast from a CIA-run radio station out of Saudi Arabia."
338,"However, when no US support came, Iraqi generals remained loyal to Saddam and brutally crushed the Kurdish uprising."
339,Millions of Kurds fled across the mountains to Turkey and Kurdish areas of Iran.
340,These events later resulted in no-fly zones being established in northern and southern Iraq.
341,"In Kuwait, the Emir was restored, and suspected Iraqi collaborators were repressed."
346,We would not have been able to get everybody out and bring everybody home.
347,And the final point that I think needs to be made is this question of casualties.
348,"I don't think you could have done all of that without significant additional US casualties, and while everybody was tremendously impressed with the low cost of the (1991) conflict, for the 146 Americans who were killed in action and for their families, it wasn't a cheap war."
349,"And the question in my mind is, how many additional American casualties is Saddam [Hussein] worth?"
350,"And the answer is, not that damned many."
351,"So, I think we got it right, both when we decided to expel him from Kuwait, but also when the President made the decision that we'd achieved our objectives and we were not going to go get bogged down in the problems of trying to take over and govern Iraq."
352,Kuwaiti democracy advocates had been calling for restoration of Parliament that the Emir had suspended in 1986.
353,This later became known as checkbook diplomacy.
354,"In addition, medical teams were deployed aboard a US hospital ship, and a naval clearance diving team took part in de-mining Kuwait's port facilities following the end of combat operations."
355,Australian forces experienced a number of incidents in the first number of weeks of the Desert Storm Campaign including the detection of significant air threats from Iraq as a part of the outer perimeter of Battle Force Zulu; the detection of free sea floating mines and assistance to the aircraft carrier USS Midway.
356,"The Australian Task Force was also placed at great risk with regard to the sea mine threat, with HMAS Brisbane narrowly avoiding a mine."
357,The Australians played a significant role in enforcing the sanctions put in place against Iraq following Kuwait's invasion.
358,"Following the war's end, Australia deployed a medical unit on Operation Habitat to northern Iraq as part of Operation Provide Comfort."
359,"In August 1990, Prime Minister Brian Mulroney committed the Canadian Forces to deploy a Naval Task Group."
360,The destroyers HMCS Terra Nova and HMCS Athabaskan joined the maritime interdiction force supported by the supply ship HMCS Protecteur in Operation Friction.
361,The Canadian Task Group led the coalition's maritime logistics forces in the Persian Gulf.
362,"A fourth ship, HMCS Huron, arrived in-theater after hostilities had ceased and was the first allied ship to visit Kuwait."
363,"Following the UN-authorized use of force against Iraq, the Canadian Forces deployed a CF-18 Hornet and CH-124 Sea King squadron with support personnel, as well as a field hospital to deal with casualties from the ground war."
364,"When the air war began, the CF-18s were integrated into the coalition force and were tasked with providing air cover and attacking ground targets."
365,This was the first time since the Korean War that Canada's military had participated in offensive combat operations.
366,"Operating on the left flank of the US XVIII Airborne Corps, the French Army force was the Division Daguet, including troops from the French Foreign Legion."
367,"Initially, the French operated independently under national command and control, but coordinated closely with the Americans (via CENTCOM) and Saudis."
368,"In January, the Division was placed under the tactical control of the XVIII Airborne Corps."
369,France also deployed several combat aircraft and naval units.
371,Operation Granby was the code name for the operations in the Persian Gulf.
372,"British Army regiments (mainly with the 1st Armoured Division), Royal Air Force, Naval Air Squadrons and Royal Navy vessels were mobilized in the Persian Gulf."
373,"Both Royal Air Force and Naval Air Squadrons, using various aircraft, operated from airbases in Saudi Arabia and Naval Air Squadrons from various vessels in the Persian Gulf."
374,The United Kingdom played a major role in the Battle of Norfolk where its forces destroyed over 200 Iraqi tanks and a large quantity of other vehicles.
375,and RFA ships were also deployed.
376,The light aircraft carrier HMS Ark Royal was deployed to the Mediterranean Sea.
377,Several SAS squadrons were deployed.
379,The increased importance of air attacks from both coalition warplanes and cruise missiles led to controversy over the number of civilian deaths caused during Desert Storm's initial stages.
381,"The city was the target of heavy bombing, as it was the seat of power for Saddam and the Iraqi forces' command and control."
382,This ultimately led to civilian casualties.
383,"In one noted incident, two USAF stealth planes bombed a bunker in Amiriyah, causing the deaths of 408 Iraqi civilians in the shelter."
384,"Scenes of burned and mutilated bodies were subsequently broadcast, and controversy arose over the bunker's status, with some stating that it was a civilian shelter, while others contended that it was a center of Iraqi military operations, and that the civilians had been deliberately moved there to act as human shields."
385,Saddam's government gave high civilian casualty to draw support from Islamic countries.
387,"""Without electricity, hospitals cannot function, perishable medicines spoil, water cannot be purified and raw sewage cannot be processed,"" the Harvard report said."
388,"Daponte later raised her estimate of the number of Iraqi deaths caused directly and indirectly by the Gulf War to between 142,500 and 206,000."
389,"The exact number of Iraqi combat casualties is unknown, but is believed to have been heavy."
392,This analysis is based on Iraqi prisoner of war reports.
393,"General Schwarzkopf talked about ""a very, very large number of dead in these units, a very, very large number indeed."""
394,"The chairman of the House Armed Services Committee, Les Aspin, estimated that ""at least 65,000 Iraqi soldiers were killed""."
395,"A figure was supported by Israeli sources who speak of ""one to two hundred thousand Iraqi casualties."""
398,A further 145 Americans died in non-combat accidents.
399,"The UK suffered 47 deaths (nine to friendly fire, all by US forces), France nine, and the other countries, not including Kuwait, suffered 37 deaths (18 Saudis, one Egyptian, six UAE and three Qataris)."
400,"In all, 190 coalition troops were killed by Iraqi fire during the war, 113 of whom were American, out of 358 coalition deaths."
401,Another 44 soldiers were killed and 57 wounded by friendly fire.
402,This number was much lower than expected.
403,Among the American dead were three female soldiers.
405,A further 11 died in detonations of coalition munitions.
406,Nine British military personnel were killed in a friendly fire incident when a USAF A-10 Thunderbolt II destroyed a group of two Warrior IFVs.
407,"Common symptoms reported are chronic fatigue, fibromyalgia, and gastrointestinal disorder."
408,There has been widespread speculation and disagreement about the causes of the illness and the possibly related birth defects.
409,Researchers found that infants born to male veterans of the 1991 war had higher rates of two types of heart valve defects.
410,Some children born after the war to Gulf War veterans had a certain kidney defect that was not found in Gulf War veterans' children born before the war.
411,"This publication, called the Riegle Report, summarized testimony this committee had received establishing that the US had in the 1980s supplied Saddam Hussein with chemical and biological warfare technology, that Saddam had used such chemical weapons against Iran and his own native Kurds, and possibly against US soldiers as well, plausibly contributing to the Gulf War Syndrome."
412,"Significant controversy regarding the long term safety of depleted uranium exists, including claims of pyrophoric, genotoxic, and teratogenic heavy metal effects."
413,"Many have cited its use during the war as a contributing factor to a number of major health issues in veterans and in surrounding civilian populations, including in birth defects and child cancer rates."
414,Scientific opinion on the risk is mixed.
415,Some say that depleted uranium is not a significant health hazard unless it is taken into the body.
416,External exposure to radiation from depleted uranium is generally not a major concern because the alpha particles emitted by its isotopes travel only a few centimeters in air or can be stopped by a sheet of paper.
417,"Also, the uranium-235 that remains in depleted uranium emits only a small amount of low-energy gamma radiation."
418,"However, if allowed to enter the body, depleted uranium, like natural uranium, has the potential for both chemical and radiological toxicity with the two important target organs being the kidneys and the lungs."
419,"A patrolling E-8 Joint STARS aircraft observed the retreating forces and relayed the information to the DDM-8 air operations center in Riyadh, Saudi Arabia."
420,"These vehicles and the retreating soldiers were subsequently attacked by two A-10 aircraft, resulting in a 60 km stretch of highway strewn with debris—the Highway of Death."
422,"This event was later called by the media ""The Highway of Death."""
423,"There were certainly a lot of dead vehicles, but not so many dead Iraqis."
424,They'd already learned to scamper off into the desert when our aircraft started to attack.
425,"Nevertheless, some people back home wrongly chose to believe we were cruelly and unusually punishing our already whipped foes."
429,"This was the ""bulldozer assault"", wherein two brigades from the US 1st Infantry Division (Mechanized) were faced with a large and complex trench network, as part of the heavily fortified ""Saddam Hussein Line""."
430,"After some deliberation, they opted to use anti-mine plows mounted on tanks and combat earthmovers to simply plow over and bury alive the defending Iraqi soldiers."
431,Not a single American was killed during the attack.
432,"Reporters were banned from witnessing the attack, near the neutral zone that touches the border between Saudi Arabia and Iraq."
433,Every American in the assault was inside an armored vehicle.
437,Secretary of Defense Dick Cheney did not mention the First Division's tactics in an interim report to Congress on Operation Desert Storm.
440,"After the Gulf War, the Kuwaiti authorities forcibly pressured nearly 200,000 Palestinians to leave Kuwait in 1991."
441,"Kuwait's policy, which led to this exodus, was a response to alignment of Palestinian leader Yasser Arafat and the PLO with Saddam Hussein."
442,The Palestinians who fled Kuwait were Jordanian citizens.
443,"In 2013, 280,000 Jordanian citizens of Palestinian origin lived in Kuwait."
444,"However, the UN subsequently spent billions rebuilding hospitals, schools, and water purification facilities throughout the country."
445,"Amongst several testimonies to poor treatment, USAF Captain Richard Storr was allegedly tortured by Iraqis during the Persian Gulf War."
446,"Iraqi secret police broke his nose, dislocated his shoulder and punctured his eardrum."
447,Royal Air Force Tornado crew John Nichol and John Peters have both alleged that they were tortured during this time.
448,Nichol and Peters were forced to make statements against the war on television.
449,Members of British Special Air Service Bravo Two Zero were captured while providing information about an Iraqi supply line of Scud missiles to coalition forces.
450,"Only one, Chris Ryan, evaded capture while the group's other surviving members were violently tortured."
451,Flight surgeon (later General) Rhonda Cornum was sexually assaulted by one of her captors after the Black Hawk helicopter in which she was riding was shot down while searching for a downed F-16 pilot.
452,Operation Southern Watch enforced the no-fly zones over southern Iraq set up after 1991; oil exports through the Persian Gulf's shipping lanes were protected by the Bahrain-based US Fifth Fleet.
453,"Since Saudi Arabia houses Mecca and Medina, Islam's holiest sites, many Muslims were upset at the permanent military presence."
454,"The continued presence of US troops in Saudi Arabia after the war was one of the stated motivations behind the 11 September terrorist attacks, the Khobar Towers bombing, and the date chosen for the 1998 US embassy bombings (7 August), which was eight years to the day that US troops were sent to Saudi Arabia."
455,"Osama bin Laden interpreted the Islamic prophet Muhammad as banning the ""permanent presence of infidels in Arabia""."
456,"In 1996, bin Laden issued a fatwa, calling for US troops to leave Saudi Arabia."
460,Studies dispute the number of people who died in south and central Iraq during the years of the sanctions.
463,"The marshes are typically divided into three main sub-marshes, the Hawizeh, Central, and Hammar Marshes and all three were drained at different times for different reasons."
464,It was reported as a deliberate natural resources attack to keep US Marines from coming ashore (Missouri and Wisconsin had shelled Failaka Island during the war to reinforce the idea that there would be an amphibious assault attempt).
465,About 30–40% of this came from allied raids on Iraqi coastal targets.
466,"Land mines had been placed in areas around the oil wells, and a military cleaning of the areas was necessary before the fires could be put out."
468,"By that time, however, the fires had burned for approximately 10 months, causing widespread pollution."
469,"About $52 billion of that amount was paid by other countries: $36 billion by Kuwait, Saudi Arabia and other Arab states of the Persian Gulf; $16 billion by Germany and Japan (which sent no combat forces due to their constitutions)."
470,"About 25% of Saudi Arabia's contribution was paid with in-kind services to the troops, such as food and transportation."
472,The Overseas Development Institute (ODI) undertook a study in 1991 to assess the effects on developing states and the international community's response.
474,International response to the crisis on developing states came with the channeling of aid through The Gulf Crisis Financial Co-ordination Group.
475,"They were 24 states, comprising most of the OECD countries plus some Gulf states: Saudi Arabia, United Arab Emirates, Qatar and Kuwait."
477,The World Bank responded by speeding up the disbursement of existing project and adjustment loans.
478,The International Monetary Fund adopted two lending facilities – the Enhanced Structural Adjustment Facility (ESAF) and the Compensatory & Contingency Financing Facility (CCFF).
480,"For the first time, people all over the world watched live pictures of missiles hitting their targets and fighters departing from aircraft carriers."
481,Allied forces were keen to demonstrate their weapons' accuracy.
482,"In the United States, the ""big three"" network anchors led the war's network news coverage: ABC's Peter Jennings, CBS's Dan Rather, and NBC's Tom Brokaw were anchoring their evening newscasts when air strikes began on 16 January 1991."
483,"ABC News correspondent Gary Shepard, reporting live from Baghdad, told Jennings of the city's quietness."
484,"But, moments later, Shepard returned as flashes of light were seen on the horizon and tracer fire was heard on the ground."
485,"On CBS, viewers were watching a report from correspondent Allen Pizzey, reporting from Baghdad, when the war began."
486,"Rather, after the report was finished, announced unconfirmed reports of flashes in Baghdad and heavy air traffic at bases in Saudi Arabia."
487,"On the NBC Nightly News, correspondent Mike Boettcher reported unusual air activity in Dhahran, Saudi Arabia."
488,"Moments later, Brokaw announced to his viewers that the air attack had begun."
489,"Still, it was CNN whose coverage gained the most popularity and indeed its wartime coverage is often cited as one of the landmark events in the network's history, ultimately leading to the establishment of CNN International."
490,CNN correspondents John Holliman and Peter Arnett and CNN anchor Bernard Shaw relayed audio reports from Baghdad's Al-Rashid Hotel as the air strikes began.
491,The network had previously convinced the Iraqi government to allow installation of a permanent audio circuit in their makeshift bureau.
492,"When the telephones of all the other Western TV correspondents went dead during the bombing, CNN was the only service able to provide live reporting."
493,"After the initial bombing, Arnett remained behind and was, for a time, the only American TV correspondent reporting from Iraq."
494,"In the United Kingdom, the BBC devoted the FM portion of its national speech radio station BBC Radio 4 to an 18-hour rolling news format creating Radio 4 News FM."
495,"The station was short lived, ending shortly after President Bush declared the ceasefire and Kuwait's liberation."
496,"However, it paved the way for the later introduction of Radio Five Live."
497,"Two BBC journalists, John Simpson and Bob Simpson (no relation), defied their editors and remained in Baghdad to report on the war's progress."
498,"They were responsible for a report which included an ""infamous cruise missile that travelled down a street and turned left at a traffic light."
499,"""Newspapers all over the world also covered the war and Time magazine published a special issue dated 28 January 1991, the headline ""War in the Gulf"" emblazoned on the cover over a picture of Baghdad taken as the war began."
500,US policy regarding media freedom was much more restrictive than in the Vietnam War.
501,The policy had been spelled out in a Pentagon document entitled Annex Foxtrot.
502,Most of the press information came from briefings organized by the military.
503,Only selected journalists were allowed to visit the front lines or conduct interviews with soldiers.
504,"Those visits were always conducted in the presence of officers, and were subject to both prior approval by the military and censorship afterward."
505,This was ostensibly to protect sensitive information from being revealed to Iraq.
506,"This policy was heavily influenced by the military's experience with the Vietnam War, in which public opposition within the US grew throughout the war's course."
507,"About halfway through the war, Iraq's government decided to allow live satellite transmissions from the country by Western news organizations, and US journalists returned en masse to Baghdad."
508,"NBC's Tom Aspell, ABC's Bill Blakemore, and CBS News' Betsy Aaron filed reports, subject to acknowledged Iraqi censorship."
509,"Throughout the war, footage of incoming missiles was broadcast almost immediately."
510,"A British crew from CBS News, David Green and Andy Thompson, equipped with satellite transmission equipment, traveled with the front line forces and, having transmitted live TV pictures of the fighting en route, arrived the day before the forces in Kuwait City, broadcasting live television from the city and covering the entrance of the Arab forces the next day."
511,Alternative media outlets provided views opposing the war.
512,"Deep Dish Television compiled segments from independent producers in the US and abroad, and produced a 10-hour series that was distributed internationally, called The Gulf Crisis TV Project."
513,"The series' first program War, Oil and Power was compiled and released in 1990, before the war broke out."
514,"News World Order was the title of another program in the series; it focused on the media's complicity in promoting the war, as well as Americans' reactions to the media coverage."
515,"In San Francisco, Paper Tiger Television West produced a weekly cable television show with highlights of mass demonstrations, artists' actions, lectures, and protests against mainstream media coverage at newspaper offices and television stations."
516,Local media outlets in cities across the USA screened similar oppositional media.
517,"The organization Fairness and Accuracy in Reporting (FAIR) critically analyzed media coverage during the war in various articles and books, such as the 1991 Gulf War Coverage: The Worst Censorship was at Home."
518,Some authors have called it the Second Gulf War to distinguish it from the Iran–Iraq War.
520,Terms in other languages include French: la Guerre du Golfe and German: Golfkrieg (Gulf War); German: Zweiter Golfkrieg (Second Gulf War); French: Guerre du Koweït (War of Kuwait).
522,"Operation Desert Storm was the US name of the airland conflict from 17 January 1991, through 28 February 1991."
523,"Operation Desert Sabre (early name Operation Desert Sword) was the US name for the airland offensive against the Iraqi Army in the Kuwaiti Theater of Operations (the ""100-hour war"") from 24 to 28 February 1991, in itself, part of Operation Desert Storm."
524,"Operation Desert Farewell was the name given to the return of US units and equipment to the US in 1991 after Kuwait's liberation, sometimes referred to as Operation Desert Calm."
525,Operation Granby was the British name for British military activities during the operations and conflict.
530,Specific buildings in downtown Baghdad could be bombed while journalists in their hotels watched cruise missiles fly by.
531,"Other bombs included cluster bombs, which disperse numerous submunitions, and daisy cutters, 15,000-pound bombs which can disintegrate everything within hundreds of yards."
532,Global Positioning System (GPS) units were relatively new at the time and were important in enabling coalition units to easily navigate across the desert.
533,"Since military GPS receivers were not available for most troops, many used commercially available units."
534,Two examples of this are the US Navy's Grumman E-2 Hawkeye and the US Air Force's Boeing E-3 Sentry.
535,Both were used in command and control area of operations.
536,"These systems provided essential communications links between air, ground, and naval forces."
537,It is one of several reasons coalition forces dominated the air war.
538,American-made color photocopiers were used to produce some of Iraq's battle plans.
539,"Some of the copiers contained concealed high-tech transmitters that revealed their positions to American electronic warfare aircraft, leading to more precise bombings."
540,Scud is a tactical ballistic missile that the Soviet Union developed and deployed among the forward deployed Soviet Army divisions in East Germany.
541,Scud missiles utilize inertial guidance which operates for the duration that the engines operate.
542,"Iraq used Scud missiles, launching them into both Saudi Arabia and Israel."
543,"The US military claimed a high effectiveness against Scuds at the time, but later analysis gives figures as low as 9%, with 45% of the 158 Patriot launches being against debris or false targets."
544,"The Dutch Ministry of Defense, which also sent Patriot missiles to protect civilians in Israel and Turkey, later disputed the higher claim."
545,"Further, there is at least one incident of a software error causing a Patriot missile's failure to engage an incoming Scud, resulting in deaths."
546,"Both the US Army and the missile manufacturers maintained the Patriot delivered a ""miracle performance"" in the Gulf War."
547,"There have also been numerous depictions in film including Jarhead (2005), which is based on US Marine Anthony Swofford's 2003 memoir of the same name."
